id_factura,id_estudiante,residencia,concepto,importe,fecha_emision,fecha_vencimiento,estado,fecha_pago_real
FAC-2025-003237,EST-0237,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003238,EST-0238,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003239,EST-0239,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003240,EST-0240,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003241,EST-0241,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003242,EST-0242,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003243,EST-0243,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003244,EST-0244,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003245,EST-0245,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003246,EST-0246,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003247,EST-0247,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003248,EST-0248,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003249,EST-0249,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003250,EST-0250,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003251,EST-0251,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003252,EST-0252,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003253,EST-0253,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003254,EST-0254,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003255,EST-0255,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003256,EST-0256,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003257,EST-0257,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003258,EST-0258,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003259,EST-0259,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003260,EST-0260,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003261,EST-0261,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003262,EST-0262,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003263,EST-0263,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-05-23
FAC-2025-003264,EST-0264,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003265,EST-0265,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-05-22
FAC-2025-003266,EST-0266,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003267,EST-0267,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003268,EST-0268,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-18
FAC-2025-003269,EST-0269,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003270,EST-0270,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003271,EST-0271,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003272,EST-0272,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003273,EST-0273,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003274,EST-0274,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003275,EST-0275,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003276,EST-0276,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003277,EST-0277,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003278,EST-0278,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003279,EST-0279,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003280,EST-0280,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003281,EST-0281,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003282,EST-0282,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003283,EST-0283,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003284,EST-0284,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003285,EST-0285,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003286,EST-0286,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003287,EST-0287,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003288,EST-0288,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003289,EST-0289,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003290,EST-0290,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003291,EST-0291,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003292,EST-0292,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003293,EST-0293,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003294,EST-0294,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003295,EST-0295,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003296,EST-0296,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003297,EST-0297,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003298,EST-0298,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003299,EST-0299,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003300,EST-0300,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003301,EST-0301,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-05-25
FAC-2025-003302,EST-0302,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003303,EST-0303,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003304,EST-0304,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003305,EST-0305,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003306,EST-0306,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003307,EST-0307,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003308,EST-0308,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003309,EST-0309,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003310,EST-0310,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003311,EST-0311,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003312,EST-0312,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003313,EST-0313,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003314,EST-0314,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003315,EST-0315,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003316,EST-0316,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003317,EST-0317,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003318,EST-0318,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003319,EST-0319,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003320,EST-0320,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003321,EST-0321,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003322,EST-0322,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003323,EST-0323,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003324,EST-0324,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003325,EST-0325,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003326,EST-0326,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003327,EST-0327,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003328,EST-0328,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003329,EST-0329,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003330,EST-0330,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003331,EST-0331,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003332,EST-0332,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003333,EST-0333,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003334,EST-0334,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003335,EST-0335,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003336,EST-0336,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003337,EST-0337,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003338,EST-0338,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003339,EST-0339,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003340,EST-0340,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003341,EST-0341,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003342,EST-0342,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003343,EST-0343,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003344,EST-0344,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003345,EST-0345,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003346,EST-0346,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003347,EST-0347,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003348,EST-0348,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003349,EST-0349,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003350,EST-0350,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003351,EST-0351,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003352,EST-0352,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003353,EST-0353,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003354,EST-0354,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003355,EST-0355,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003356,EST-0356,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003357,EST-0357,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003358,EST-0358,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003359,EST-0359,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003360,EST-0360,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003361,EST-0361,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-24
FAC-2025-003362,EST-0362,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003363,EST-0363,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003364,EST-0364,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003365,EST-0365,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003366,EST-0366,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003367,EST-0367,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003368,EST-0368,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003369,EST-0369,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003370,EST-0370,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003371,EST-0371,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-24
FAC-2025-003372,EST-0372,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003373,EST-0373,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003374,EST-0374,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003375,EST-0375,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003376,EST-0376,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003377,EST-0377,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003378,EST-0378,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003379,EST-0379,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003380,EST-0380,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003381,EST-0381,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003382,EST-0382,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003383,EST-0383,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003384,EST-0384,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-23
FAC-2025-003385,EST-0385,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003386,EST-0386,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003387,EST-0387,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-24
FAC-2025-003388,EST-0388,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003389,EST-0389,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003390,EST-0390,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,vencida,
FAC-2025-003391,EST-0391,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003392,EST-0392,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003393,EST-0393,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003394,EST-0394,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003395,EST-0395,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003396,EST-0396,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003397,EST-0397,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003398,EST-0398,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003399,EST-0399,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003400,EST-0400,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003401,EST-0401,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003402,EST-0402,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003403,EST-0403,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003404,EST-0404,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003405,EST-0405,Residencia Zenith,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003406,EST-0406,Residencia Standard 6,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003407,EST-0407,Residencia Standard 7,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003408,EST-0408,Residencia Standard 8,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003409,EST-0409,Residencia Standard 9,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-04
FAC-2025-003410,EST-0410,Residencia Standard 10,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003411,EST-0411,Residencia Standard 11,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003412,EST-0412,Residencia Standard 12,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003413,EST-0413,Residencia Standard 13,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003414,EST-0414,Residencia Standard 14,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-24
FAC-2025-003415,EST-0415,Residencia Standard 15,Alquiler April 2025,850.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003416,EST-0416,Residencia LowCost 16,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-01
FAC-2025-003417,EST-0417,Residencia LowCost 17,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003418,EST-0418,Residencia LowCost 18,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003419,EST-0419,Residencia LowCost 19,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003420,EST-0420,Residencia LowCost 20,Alquiler April 2025,600.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003421,EST-0421,Residencia Sol,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-05
FAC-2025-003422,EST-0422,Residencia Nova,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-03
FAC-2025-003423,EST-0423,Residencia Elite,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-02
FAC-2025-003424,EST-0424,Residencia Royal,Alquiler April 2025,1200.0,2025-04-01,2025-04-06,pagada,2025-04-01
